time,open,high,low,close,tick_volume,spread,real_volume
2026-06-03 11:40:00,4463.491,4464.558,4459.518,4460.346,602,280,0
2026-06-03 11:45:00,4460.402,4463.354,4458.488,4462.324,915,280,0
2026-06-03 11:50:00,4462.085,4464.842,4461.555,4462.372,614,280,0
2026-06-03 11:55:00,4462.68,4463.352,4461.175,4462.564,594,280,0
2026-06-03 12:00:00,4462.619,4464.607,4459.61,4463.816,936,280,0
2026-06-03 12:05:00,4463.469,4464.392,4457.047,4458.426,966,280,0
2026-06-03 12:10:00,4458.482,4461.378,4458.208,4458.861,712,280,0
2026-06-03 12:15:00,4458.927,4459.174,4455.719,4456.386,701,280,0
2026-06-03 12:20:00,4456.332,4462.389,4455.882,4458.063,1224,280,0
2026-06-03 12:25:00,4457.707,4458.116,4451.902,4452.858,1159,280,0
2026-06-03 12:30:00,4452.98,4456.791,4450.915,4451.631,1257,280,0
2026-06-03 12:35:00,4451.632,4453.943,4448.068,4449.545,1214,280,0
2026-06-03 12:40:00,4449.712,4460.642,4449.712,4458.807,1453,280,0
2026-06-03 12:45:00,4458.749,4461.751,4456.663,4461.06,1440,280,0
2026-06-03 12:50:00,4461.114,4467.297,4460.401,4460.412,1451,280,0
2026-06-03 12:55:00,4460.607,4462.544,4455.292,4460.2,1305,280,0
2026-06-03 13:00:00,4460.197,4465.587,4457.986,4463.125,2002,280,0
2026-06-03 13:05:00,4463.053,4465.318,4461.845,4462.572,1333,280,0
2026-06-03 13:10:00,4462.528,4465.992,4461.863,4462.41,1224,280,0
2026-06-03 13:15:00,4462.264,4463.331,4455.345,4457.56,1085,280,0
2026-06-03 13:20:00,4457.588,4458.093,4446.959,4450.254,1706,280,0
2026-06-03 13:25:00,4450.196,4450.6,4445.527,4448.706,1413,280,0
2026-06-03 13:30:00,4448.47,4453.263,4445.92,4448.491,2350,280,0
2026-06-03 13:35:00,4448.552,4451.373,4446.393,4448.765,1895,280,0
2026-06-03 13:40:00,4448.417,4450.193,4427.546,4427.646,3142,280,0
2026-06-03 13:45:00,4427.592,4438.119,4426.144,4436.809,2369,280,0
2026-06-03 13:50:00,4436.756,4446.697,4435.169,4444.336,2807,280,0
2026-06-03 13:55:00,4444.28,4450.085,4441.692,4445.821,2032,280,0
2026-06-03 14:00:00,4446.084,4451.689,4442.205,4446.076,1736,280,0
2026-06-03 14:05:00,4446.144,4452.131,4444.861,4450.281,2572,280,0
2026-06-03 14:10:00,4450.339,4456.701,4450.278,4454.344,2210,280,0
2026-06-03 14:15:00,4454.622,4459.011,4445.354,4449.202,2260,280,0
2026-06-03 14:20:00,4449.122,4451.6,4446.587,4449.391,2018,280,0
2026-06-03 14:25:00,4449.385,4452.284,4446.47,4451.927,1699,280,0
2026-06-03 14:30:00,4451.734,4453.294,4447.428,4449.164,1050,280,0
2026-06-03 14:35:00,4448.94,4453.77,4448.879,4451.851,1322,280,0
2026-06-03 14:40:00,4451.909,4452.236,4447.098,4448.352,1261,280,0
2026-06-03 14:45:00,4448.28,4455.074,4447.861,4454.165,1210,280,0
2026-06-03 14:50:00,4453.816,4459.573,4450.604,4458.625,1727,280,0
2026-06-03 14:55:00,4458.85,4459.073,4455.381,4456.964,1090,280,0
2026-06-03 15:00:00,4457.018,4458.391,4452.763,4453.005,1221,280,0
2026-06-03 15:05:00,4452.962,4453.186,4448.118,4449.321,1238,280,0
2026-06-03 15:10:00,4449.134,4452.153,4444.775,4446.017,1227,280,0
2026-06-03 15:15:00,4445.959,4450.697,4445.061,4445.852,1841,280,0
2026-06-03 15:20:00,4445.921,4446.696,4439.573,4443.312,1719,280,0
2026-06-03 15:25:00,4443.256,4445.422,4439.963,4444.994,1533,280,0
2026-06-03 15:30:00,4445.063,4445.468,4440.324,4440.927,1608,280,0
2026-06-03 15:35:00,4441.133,4442.876,4436.617,4439.196,1278,280,0
2026-06-03 15:40:00,4438.957,4442.248,4438.074,4440.246,1013,280,0
2026-06-03 15:45:00,4439.964,4442.236,4437.924,4441.908,940,280,0
2026-06-03 15:50:00,4441.561,4443.56,4439.825,4441.372,854,280,0
2026-06-03 15:55:00,4441.31,4442.991,4440.44,4441.995,729,280,0
2026-06-03 16:00:00,4441.936,4443.104,4439.589,4442.613,777,280,0
2026-06-03 16:05:00,4442.837,4443.822,4437.152,4439.567,898,280,0
2026-06-03 16:10:00,4439.513,4440.635,4437.355,4439.042,799,280,0
2026-06-03 16:15:00,4439.276,4441.35,4436.434,4438.466,815,280,0
2026-06-03 16:20:00,4438.755,4439.824,4433.931,4436.055,924,280,0
2026-06-03 16:25:00,4436.294,4437.805,4433.59,4437.439,1038,280,0
2026-06-03 16:30:00,4437.679,4440.841,4437.01,4440.074,794,280,0
2026-06-03 16:35:00,4440.155,4440.399,4436.251,4436.342,660,280,0
2026-06-03 16:40:00,4436.28,4439.098,4435.339,4438.821,696,280,0
2026-06-03 16:45:00,4438.754,4440.449,4437.445,4438.015,843,280,0
2026-06-03 16:50:00,4438.118,4439.648,4436.505,4437.881,787,280,0
2026-06-03 16:55:00,4438.116,4442.869,4437.483,4441.657,767,280,0
2026-06-03 17:00:00,4441.727,4444.929,4441.584,4444.69,720,280,0
2026-06-03 17:05:00,4444.442,4448.417,4443.141,4446.835,840,280,0
2026-06-03 17:10:00,4446.893,4447.113,4441.489,4441.965,762,280,0
2026-06-03 17:15:00,4442.041,4443.388,4441.224,4442.343,669,280,0
2026-06-03 17:20:00,4442.573,4442.819,4440.055,4441.866,591,280,0
2026-06-03 17:25:00,4441.939,4442.809,4437.829,4439.086,782,280,0
2026-06-03 17:30:00,4439.163,4440.615,4435.534,4440.146,707,280,0
2026-06-03 17:35:00,4439.793,4440.461,4437.796,4440.314,504,280,0
2026-06-03 17:40:00,4440.008,4442.348,4439.49,4440.443,586,280,0
2026-06-03 17:45:00,4440.39,4440.78,4437.734,4438.32,512,280,0
2026-06-03 17:50:00,4438.326,4439.685,4436.759,4437.803,515,280,0
2026-06-03 17:55:00,4437.781,4439.457,4437.721,4439.073,439,280,0
2026-06-03 18:00:00,4439.03,4440.613,4437.97,4439.755,524,280,0
2026-06-03 18:05:00,4439.629,4439.632,4436.266,4437.585,516,280,0
2026-06-03 18:10:00,4437.654,4438.692,4435.489,4437.011,522,280,0
2026-06-03 18:15:00,4437.035,4438.07,4435.608,4438.07,475,280,0
2026-06-03 18:20:00,4438.265,4439.374,4434.618,4438.833,579,280,0
2026-06-03 18:25:00,4438.849,4440.698,4438.305,4440.195,489,280,0
2026-06-03 18:30:00,4439.92,4442.675,4438.938,4438.938,567,280,0
2026-06-03 18:35:00,4438.736,4439.361,4436.905,4438.362,547,280,0
2026-06-03 18:40:00,4438.688,4440.457,4437.195,4440.088,475,280,0
2026-06-03 18:45:00,4440.144,4441.952,4439.436,4439.816,445,280,0
2026-06-03 18:50:00,4440.127,4440.932,4439.732,4440.115,408,280,0
2026-06-03 18:55:00,4440.412,4443.006,4439.614,4441.96,439,280,0
2026-06-03 19:00:00,4441.906,4449.411,4441.279,4449.011,736,280,0
2026-06-03 19:05:00,4448.991,4449.881,4447.081,4447.918,548,280,0
2026-06-03 19:10:00,4447.691,4450.009,4446.755,4449.496,610,280,0
2026-06-03 19:15:00,4449.55,4452.076,4448.61,4451.344,698,280,0
2026-06-03 19:20:00,4451.329,4452.189,4447.918,4447.918,506,280,0
2026-06-03 19:25:00,4448.226,4448.704,4446.475,4448.131,479,280,0
2026-06-03 19:30:00,4448.192,4449.727,4447.255,4448.555,475,280,0
2026-06-03 19:35:00,4448.265,4449.193,4447.603,4448.02,430,280,0
2026-06-03 19:40:00,4447.967,4448.682,4446.539,4446.985,423,280,0
2026-06-03 19:45:00,4447.039,4447.381,4444.73,4446.736,446,280,0
2026-06-03 19:50:00,4446.732,4447.171,4444.886,4445.377,689,280,0
2026-06-03 19:55:00,4445.36,4445.573,4442.942,4443.998,699,280,0
2026-06-03 20:00:00,4443.938,4445.247,4441.866,4441.866,486,280,0
2026-06-03 20:05:00,4442.175,4442.175,4438.482,4441.158,540,280,0
2026-06-03 20:10:00,4441.213,4441.973,4439.01,4439.834,406,280,0
2026-06-03 20:15:00,4439.892,4440.214,4437.244,4437.711,739,280,0
2026-06-03 20:20:00,4437.452,4440.058,4437.452,4439.668,463,280,0
2026-06-03 20:25:00,4439.381,4440.355,4438.088,4439.18,429,280,0
2026-06-03 20:30:00,4439.1,4439.645,4433.244,4434.014,491,280,0
2026-06-03 20:35:00,4433.955,4434.461,4432.428,4434.138,447,280,0
2026-06-03 20:40:00,4434.138,4434.808,4432.268,4433.61,507,280,0
2026-06-03 20:45:00,4433.681,4435.088,4431.47,4431.671,479,280,0
2026-06-03 20:50:00,4431.726,4434.286,4430.365,4434.009,611,280,0
2026-06-03 20:55:00,4433.954,4434.713,4433.24,4434.05,341,280,0
2026-06-03 22:00:00,4438.229,4440.372,4430.879,4432.449,618,368,0
2026-06-03 22:05:00,4432.509,4436.187,4432.09,4434.64,542,280,0
2026-06-03 22:10:00,4434.577,4435.794,4429.388,4431.887,641,280,0
2026-06-03 22:15:00,4431.946,4432.085,4423.591,4427.556,885,280,0
2026-06-03 22:20:00,4427.192,4430.708,4424.499,4429.868,711,280,0
2026-06-03 22:25:00,4429.865,4435.504,4429.865,4433.806,544,280,0
2026-06-03 22:30:00,4433.87,4439.844,4433.805,4439.844,736,280,0
2026-06-03 22:35:00,4439.761,4440.152,4435.708,4436.32,521,280,0
2026-06-03 22:40:00,4436.196,4438.466,4434.768,4436.917,457,280,0
2026-06-03 22:45:00,4436.852,4439.06,4436.537,4438.422,453,280,0
2026-06-03 22:50:00,4438.488,4441.508,4437.197,4439.307,505,280,0
2026-06-03 22:55:00,4439.547,4453.022,4439.134,4448.666,1203,280,0
2026-06-03 23:00:00,4448.735,4450.046,4445.334,4446.327,749,280,0
2026-06-03 23:05:00,4446.308,4450.304,4445.496,4447.969,551,280,0
2026-06-03 23:10:00,4447.958,4448.263,4445.512,4447.632,467,280,0
2026-06-03 23:15:00,4447.691,4449.412,4447.144,4447.761,464,280,0
2026-06-03 23:20:00,4447.816,4450.775,4447.495,4449.426,529,280,0
2026-06-03 23:25:00,4449.432,4451.436,4448.284,4450.522,484,280,0
2026-06-03 23:30:00,4450.551,4452.0,4447.68,4450.934,564,280,0
2026-06-03 23:35:00,4450.906,4452.424,4448.397,4450.246,667,280,0
2026-06-03 23:40:00,4450.18,4453.98,4446.155,4453.454,811,280,0
2026-06-03 23:45:00,4453.4,4464.836,4453.4,4459.443,1524,280,0
2026-06-03 23:50:00,4459.092,4461.45,4457.835,4459.391,747,280,0
2026-06-03 23:55:00,4459.471,4460.474,4456.347,4457.39,642,280,0
2026-06-04 00:00:00,4457.449,4465.181,4455.119,4460.303,2315,280,0
2026-06-04 00:05:00,4460.241,4462.079,4455.539,4456.43,1208,280,0
2026-06-04 00:10:00,4456.415,4457.671,4453.069,4453.53,1096,280,0
2026-06-04 00:15:00,4453.553,4456.69,4450.026,4455.222,1347,280,0
2026-06-04 00:20:00,4455.333,4455.942,4448.685,4449.932,1093,280,0
2026-06-04 00:25:00,4449.974,4451.572,4447.563,4450.806,833,280,0
2026-06-04 00:30:00,4450.729,4452.716,4447.411,4451.306,1093,280,0
2026-06-04 00:35:00,4450.954,4451.986,4445.018,4446.541,1161,280,0
2026-06-04 00:40:00,4446.599,4448.365,4443.932,4448.231,1051,280,0
2026-06-04 00:45:00,4448.186,4449.874,4444.999,4449.809,1201,280,0
2026-06-04 00:50:00,4449.752,4452.958,4449.494,4451.158,960,280,0
2026-06-04 00:55:00,4451.076,4451.076,4446.628,4448.239,896,280,0
2026-06-04 01:00:00,4448.178,4456.817,4443.045,4453.671,2350,280,0
2026-06-04 01:05:00,4453.768,4459.671,4452.758,4459.671,1454,280,0
2026-06-04 01:10:00,4459.397,4467.362,4459.192,4464.141,1633,280,0
2026-06-04 01:15:00,4464.209,4464.86,4459.782,4464.784,1432,280,0
2026-06-04 01:20:00,4464.622,4473.652,4464.622,4469.651,1508,280,0
2026-06-04 01:25:00,4469.529,4472.007,4465.807,4466.124,1261,280,0
2026-06-04 01:30:00,4466.164,4470.248,4465.02,4465.719,1334,280,0
2026-06-04 01:35:00,4465.775,4470.24,4464.806,4468.195,1097,280,0
2026-06-04 01:40:00,4468.129,4468.611,4458.685,4459.327,1709,280,0
2026-06-04 01:45:00,4459.39,4466.795,4458.556,4465.833,1537,280,0
2026-06-04 01:50:00,4465.8,4466.152,4456.994,4461.271,1610,280,0
2026-06-04 01:55:00,4461.372,4467.392,4460.921,4465.567,1188,280,0
2026-06-04 02:00:00,4465.508,4467.264,4461.963,4462.471,1235,280,0
2026-06-04 02:05:00,4462.414,4462.948,4458.487,4458.561,1193,280,0
2026-06-04 02:10:00,4458.457,4464.803,4455.508,4462.911,1361,280,0
2026-06-04 02:15:00,4463.137,4463.591,4458.497,4461.955,1004,280,0
2026-06-04 02:20:00,4462.006,4463.227,4459.666,4460.52,766,280,0
2026-06-04 02:25:00,4460.518,4462.858,4458.713,4460.773,726,280,0
2026-06-04 02:30:00,4460.829,4462.609,4457.717,4460.798,1209,280,0
2026-06-04 02:35:00,4460.8,4461.109,4458.055,4458.293,829,280,0
2026-06-04 02:40:00,4458.105,4464.712,4458.098,4462.536,964,280,0
2026-06-04 02:45:00,4462.599,4471.064,4462.458,4470.383,1052,280,0
2026-06-04 02:50:00,4470.115,4475.083,4468.886,4474.299,1286,280,0
2026-06-04 02:55:00,4474.453,4476.711,4471.193,4474.815,1191,280,0
2026-06-04 03:00:00,4474.753,4476.624,4471.705,4472.778,1095,280,0
2026-06-04 03:05:00,4472.832,4477.33,4472.806,4474.031,780,280,0
2026-06-04 03:10:00,4474.033,4475.355,4470.369,4471.75,976,280,0
2026-06-04 03:15:00,4472.017,4472.537,4469.387,4469.924,599,280,0
2026-06-04 03:20:00,4469.865,4469.965,4467.336,4468.004,807,280,0
2026-06-04 03:25:00,4467.945,4469.672,4466.074,4469.534,598,280,0
2026-06-04 03:30:00,4469.447,4470.964,4466.93,4467.828,642,280,0
2026-06-04 03:35:00,4467.774,4467.774,4463.602,4465.252,683,280,0
2026-06-04 03:40:00,4465.223,4465.595,4461.046,4461.127,697,280,0
2026-06-04 03:45:00,4461.064,4461.205,4458.148,4459.909,766,280,0
2026-06-04 03:50:00,4459.887,4463.688,4458.911,4463.221,667,280,0
2026-06-04 03:55:00,4463.218,4464.723,4462.121,4463.965,597,280,0
2026-06-04 04:00:00,4463.907,4466.121,4462.917,4463.896,584,280,0
2026-06-04 04:05:00,4463.771,4465.884,4462.208,4463.829,554,280,0
2026-06-04 04:10:00,4463.847,4471.152,4463.356,4471.069,772,280,0
2026-06-04 04:15:00,4471.126,4472.507,4469.877,4471.531,635,280,0
2026-06-04 04:20:00,4471.57,4476.363,4471.107,4474.052,637,280,0
2026-06-04 04:25:00,4474.115,4475.668,4473.38,4474.551,629,280,0
2026-06-04 04:30:00,4474.608,4484.015,4474.608,4480.313,1209,280,0
2026-06-04 04:35:00,4479.964,4481.594,4478.409,4480.927,783,280,0
2026-06-04 04:40:00,4480.852,4484.061,4479.409,4482.606,730,280,0
2026-06-04 04:45:00,4482.633,4483.589,4479.228,4479.594,646,280,0
2026-06-04 04:50:00,4479.539,4480.931,4478.782,4479.622,543,280,0
2026-06-04 04:55:00,4479.626,4481.348,4478.5,4481.095,538,280,0
2026-06-04 05:00:00,4481.169,4482.486,4477.111,4477.452,741,280,0
2026-06-04 05:05:00,4477.281,4478.44,4473.574,4473.774,584,280,0
2026-06-04 05:10:00,4473.835,4479.211,4471.476,4476.952,861,280,0
2026-06-04 05:15:00,4477.006,4477.577,4475.419,4476.195,546,280,0
2026-06-04 05:20:00,4476.139,4476.614,4472.31,4472.711,667,280,0
2026-06-04 05:25:00,4472.651,4474.298,4470.868,4473.08,653,280,0
2026-06-04 05:30:00,4473.433,4475.687,4470.972,4473.472,1078,280,0
2026-06-04 05:35:00,4473.428,4474.623,4471.033,4471.363,851,280,0
2026-06-04 05:40:00,4471.173,4474.679,4470.61,4474.407,945,280,0
2026-06-04 05:45:00,4474.352,4474.919,4467.353,4467.634,1039,280,0
2026-06-04 05:50:00,4467.689,4471.019,4467.449,4468.905,770,280,0
2026-06-04 05:55:00,4468.834,4470.335,4466.758,4469.269,807,280,0
2026-06-04 06:00:00,4469.189,4474.576,4467.983,4473.521,1082,280,0
2026-06-04 06:05:00,4473.509,4477.035,4471.965,4475.897,893,280,0
2026-06-04 06:10:00,4475.785,4477.157,4473.091,4473.796,747,280,0
2026-06-04 06:15:00,4473.798,4474.237,4466.625,4469.658,848,280,0
2026-06-04 06:20:00,4469.714,4470.592,4467.139,4467.778,902,280,0
2026-06-04 06:25:00,4467.886,4471.987,4467.745,4471.987,818,280,0
2026-06-04 06:30:00,4471.933,4475.593,4469.74,4474.722,1051,280,0
2026-06-04 06:35:00,4474.665,4477.015,4470.448,4472.808,1071,280,0
2026-06-04 06:40:00,4472.75,4473.318,4468.891,4469.081,936,280,0
2026-06-04 06:45:00,4469.391,4469.993,4462.746,4466.819,1012,280,0
2026-06-04 06:50:00,4466.762,4470.263,4466.53,4467.793,827,280,0
2026-06-04 06:55:00,4467.783,4469.394,4466.738,4467.609,662,280,0
2026-06-04 07:00:00,4467.735,4470.8,4464.794,4469.952,1133,280,0
2026-06-04 07:05:00,4470.036,4470.564,4464.278,4465.826,958,280,0
2026-06-04 07:10:00,4465.872,4465.872,4462.154,4464.176,933,280,0
2026-06-04 07:15:00,4464.162,4470.394,4462.841,4469.15,979,280,0
2026-06-04 07:20:00,4469.022,4469.239,4465.534,4465.93,654,280,0
2026-06-04 07:25:00,4465.837,4466.412,4461.617,4465.287,754,280,0
2026-06-04 07:30:00,4464.939,4466.923,4463.448,4463.782,597,280,0
2026-06-04 07:35:00,4463.787,4467.981,4462.39,4463.583,796,280,0
2026-06-04 07:40:00,4463.641,4464.642,4459.871,4461.62,785,280,0
2026-06-04 07:45:00,4461.529,4462.416,4460.362,4461.424,679,280,0
2026-06-04 07:50:00,4461.131,4462.38,4460.427,4461.53,670,280,0
2026-06-04 07:55:00,4461.326,4462.436,4459.256,4461.763,596,280,0
2026-06-04 08:00:00,4461.698,4466.284,4460.145,4465.573,987,280,0
2026-06-04 08:05:00,4465.628,4467.71,4464.456,4465.76,856,280,0
2026-06-04 08:10:00,4465.705,4465.929,4459.588,4460.722,802,280,0
2026-06-04 08:15:00,4460.669,4465.533,4460.249,4464.233,970,280,0
2026-06-04 08:20:00,4464.191,4464.191,4458.682,4460.005,1075,280,0
2026-06-04 08:25:00,4459.668,4463.422,4458.588,4463.192,1011,280,0
2026-06-04 08:30:00,4463.306,4469.435,4459.911,4464.56,1025,280,0
2026-06-04 08:35:00,4464.784,4464.881,4459.978,4460.888,907,280,0
2026-06-04 08:40:00,4460.943,4463.499,4460.565,4463.461,676,280,0
2026-06-04 08:45:00,4463.244,4464.133,4459.519,4460.129,915,280,0
2026-06-04 08:50:00,4460.122,4464.064,4460.062,4463.355,744,280,0
2026-06-04 08:55:00,4463.284,4466.111,4462.615,4463.374,553,280,0
2026-06-04 09:00:00,4463.376,4468.504,4461.085,4466.904,642,280,0
2026-06-04 09:05:00,4466.945,4469.256,4464.926,4468.267,816,280,0
2026-06-04 09:10:00,4468.329,4468.943,4461.977,4463.657,892,280,0
2026-06-04 09:15:00,4463.307,4466.394,4463.094,4465.926,858,280,0
2026-06-04 09:20:00,4465.962,4467.434,4463.484,4466.199,734,280,0
2026-06-04 09:25:00,4466.146,4466.79,4464.218,4464.806,774,280,0
2026-06-04 09:30:00,4464.779,4467.886,4461.579,4466.818,1140,280,0
2026-06-04 09:35:00,4466.54,4469.295,4464.603,4467.323,1172,280,0
2026-06-04 09:40:00,4467.247,4468.73,4466.125,4467.787,689,280,0
2026-06-04 09:45:00,4467.855,4472.315,4467.388,4470.784,911,280,0
2026-06-04 09:50:00,4470.867,4475.577,4470.023,4474.734,815,280,0
2026-06-04 09:55:00,4474.793,4475.163,4469.639,4470.524,668,280,0
2026-06-04 10:00:00,4470.457,4472.16,4468.231,4469.947,750,280,0
2026-06-04 10:05:00,4469.962,4471.273,4469.022,4469.546,642,280,0
2026-06-04 10:10:00,4469.594,4472.155,4467.697,4471.248,849,280,0
2026-06-04 10:15:00,4471.385,4471.604,4468.504,4468.946,682,280,0
2026-06-04 10:20:00,4468.798,4469.129,4464.526,4466.788,785,280,0
2026-06-04 10:25:00,4466.94,4468.187,4464.128,4467.621,663,280,0
2026-06-04 10:30:00,4467.682,4469.549,4466.444,4467.741,697,280,0
2026-06-04 10:35:00,4467.672,4471.197,4467.59,4469.189,768,280,0
2026-06-04 10:40:00,4469.129,4472.601,4468.435,4471.139,623,280,0
2026-06-04 10:45:00,4471.392,4472.912,4470.558,4471.143,683,280,0
2026-06-04 10:50:00,4471.431,4471.525,4468.323,4470.896,809,280,0
2026-06-04 10:55:00,4470.833,4473.95,4469.605,4473.468,665,280,0
2026-06-04 11:00:00,4473.535,4475.564,4468.692,4472.016,992,280,0
2026-06-04 11:05:00,4472.07,4478.252,4471.658,4477.306,909,280,0
2026-06-04 11:10:00,4477.539,4478.671,4473.374,4473.682,975,280,0
2026-06-04 11:15:00,4473.667,4479.052,4473.631,4477.715,1047,280,0
2026-06-04 11:20:00,4477.796,4480.462,4476.505,4478.691,996,280,0
2026-06-04 11:25:00,4478.681,4491.68,4477.53,4489.382,1902,280,0
2026-06-04 11:30:00,4489.437,4492.78,4484.683,4485.38,1400,280,0
2026-06-04 11:35:00,4485.366,4488.339,4482.13,4487.741,1274,280,0
2026-06-04 11:40:00,4487.81,4492.184,4486.481,4491.247,1679,280,0
2026-06-04 11:45:00,4491.304,4504.212,4491.299,4500.999,2337,280,0
2026-06-04 11:50:00,4500.942,4504.784,4500.6,4503.544,1627,280,0
2026-06-04 11:55:00,4503.598,4514.667,4503.598,4511.318,1830,280,0
2026-06-04 12:00:00,4511.533,4513.836,4497.177,4497.454,2213,280,0
2026-06-04 12:05:00,4497.502,4503.69,4494.364,4498.035,1900,280,0
2026-06-04 12:10:00,4498.232,4499.298,4491.654,4493.925,1688,280,0
2026-06-04 12:15:00,4494.005,4495.689,4491.0,4492.519,1293,280,0
2026-06-04 12:20:00,4492.575,4499.014,4492.365,4497.365,1257,280,0
2026-06-04 12:25:00,4497.423,4500.004,4495.617,4498.648,957,280,0
2026-06-04 12:30:00,4498.553,4501.435,4496.877,4499.005,865,280,0
2026-06-04 12:35:00,4499.009,4502.086,4496.908,4498.758,974,280,0
2026-06-04 12:40:00,4498.845,4502.159,4498.845,4501.944,966,280,0
2026-06-04 12:45:00,4502.015,4504.892,4499.074,4504.639,877,280,0
2026-06-04 12:50:00,4504.697,4510.973,4502.089,4508.164,1836,280,0
2026-06-04 12:55:00,4508.222,4510.092,4502.606,4504.226,1050,280,0
2026-06-04 13:00:00,4503.878,4510.031,4499.991,4505.205,2172,280,0
2026-06-04 13:05:00,4505.27,4508.745,4503.522,4504.792,1334,280,0
2026-06-04 13:10:00,4504.991,4505.514,4501.889,4503.337,1000,280,0
2026-06-04 13:15:00,4503.25,4508.931,4503.127,4507.594,917,280,0
2026-06-04 13:20:00,4507.508,4509.496,4504.11,4504.972,1022,280,0
2026-06-04 13:25:00,4504.918,4506.376,4501.564,4504.703,1142,280,0
2026-06-04 13:30:00,4504.808,4507.502,4502.039,4505.989,2577,280,0
2026-06-04 13:35:00,4505.928,4512.357,4504.818,4509.412,2402,280,0
2026-06-04 13:40:00,4509.186,4515.09,4505.055,4514.625,2316,280,0
2026-06-04 13:45:00,4514.533,4515.517,4507.328,4510.159,2128,280,0
2026-06-04 13:50:00,4510.128,4512.402,4497.792,4498.674,2079,280,0
2026-06-04 13:55:00,4498.731,4503.045,4495.562,4495.677,2161,280,0
2026-06-04 14:00:00,4495.908,4499.871,4494.484,4495.554,2366,280,0
2026-06-04 14:05:00,4495.494,4499.994,4488.016,4490.132,2082,280,0
2026-06-04 14:10:00,4490.192,4492.261,4485.811,4487.819,2048,280,0
2026-06-04 14:15:00,4487.762,4493.908,4485.362,4487.823,1727,280,0
2026-06-04 14:20:00,4487.744,4489.334,4484.392,4485.293,1608,280,0
2026-06-04 14:25:00,4485.207,4487.833,4483.813,4486.275,1584,280,0
2026-06-04 14:30:00,4486.338,4486.83,4481.221,4484.335,1664,280,0
2026-06-04 14:35:00,4484.096,4484.336,4477.584,4480.393,1709,280,0
2026-06-04 14:40:00,4480.066,4480.86,4472.24,4474.904,2023,280,0
2026-06-04 14:45:00,4474.958,4475.584,4464.962,4466.509,2211,280,0
2026-06-04 14:50:00,4466.452,4470.274,4457.157,4463.863,3228,280,0
2026-06-04 14:55:00,4463.801,4466.405,4460.012,4465.958,2054,280,0
2026-06-04 15:00:00,4465.738,4470.823,4463.575,4470.207,1531,280,0
2026-06-04 15:05:00,4470.208,4472.445,4467.038,4470.344,1274,280,0
2026-06-04 15:10:00,4470.258,4474.815,4469.762,4471.903,1498,280,0
2026-06-04 15:15:00,4471.958,4473.853,4471.152,4473.222,968,280,0
2026-06-04 15:20:00,4473.231,4473.881,4470.422,4470.857,881,280,0
2026-06-04 15:25:00,4470.914,4472.281,4468.981,4471.09,993,280,0
2026-06-04 15:30:00,4471.037,4472.868,4469.733,4471.679,1202,280,0
2026-06-04 15:35:00,4471.737,4477.116,4470.856,4476.847,961,280,0
2026-06-04 15:40:00,4476.886,4477.355,4470.973,4472.755,736,280,0
2026-06-04 15:45:00,4472.728,4475.584,4469.844,4474.5,893,280,0
2026-06-04 15:50:00,4474.259,4478.961,4474.255,4477.84,922,280,0
2026-06-04 15:55:00,4477.786,4478.718,4476.35,4477.56,688,280,0
2026-06-04 16:00:00,4477.263,4478.703,4476.05,4476.591,613,280,0
2026-06-04 16:05:00,4476.531,4482.849,4475.282,4482.485,804,280,0
2026-06-04 16:10:00,4482.425,4484.249,4479.192,4479.233,1072,280,0
2026-06-04 16:15:00,4479.259,4484.806,4479.259,4483.171,840,280,0
2026-06-04 16:20:00,4483.137,4484.883,4480.192,4484.058,641,280,0
2026-06-04 16:25:00,4484.059,4485.225,4482.278,4483.569,497,280,0
2026-06-04 16:30:00,4483.353,4483.888,4479.637,4480.813,1293,280,0
2026-06-04 16:35:00,4480.868,4483.591,4480.516,4481.831,782,280,0
2026-06-04 16:40:00,4481.763,4483.054,4480.993,4481.331,537,280,0
2026-06-04 16:45:00,4481.684,4483.498,4480.38,4481.793,567,280,0
2026-06-04 16:50:00,4481.786,4482.371,4480.348,4481.685,792,280,0
2026-06-04 16:55:00,4481.694,4484.031,4481.485,4482.577,873,280,0
2026-06-04 17:00:00,4482.56,4482.741,4480.357,4481.521,668,280,0
2026-06-04 17:05:00,4481.566,4482.221,4479.71,4479.751,460,280,0
2026-06-04 17:10:00,4479.691,4480.553,4476.04,4476.206,574,280,0
2026-06-04 17:15:00,4476.269,4476.281,4473.986,4475.633,513,280,0
2026-06-04 17:20:00,4475.342,4476.108,4473.902,4475.51,435,280,0
2026-06-04 17:25:00,4475.532,4479.131,4475.32,4476.68,699,280,0
2026-06-04 17:30:00,4476.612,4481.677,4476.55,4480.004,621,280,0
2026-06-04 17:35:00,4480.063,4480.635,4477.655,4478.074,545,280,0
2026-06-04 17:40:00,4478.019,4478.411,4476.066,4476.887,586,280,0
2026-06-04 17:45:00,4476.877,4478.917,4476.63,4478.43,435,280,0
2026-06-04 17:50:00,4478.782,4480.356,4478.194,4478.52,391,280,0
2026-06-04 17:55:00,4478.547,4478.822,4477.477,4477.954,384,280,0
2026-06-04 18:00:00,4478.301,4480.323,4476.494,4477.379,534,280,0
2026-06-04 18:05:00,4477.323,4478.115,4476.207,4477.308,416,280,0
2026-06-04 18:10:00,4477.31,4479.314,4477.23,4478.716,451,280,0
